66.696,1090.824
70.728,599.76
70.392,591.528
66.696,589.596
66.696,1111.656
70.812,1109.892
66.696,610.428
71.148,608.244
71.064,365.064
70.812,356.16
66.696,354.312
66.696,375.228
71.232,372.792
71.568,468.888
71.064,459.312
66.696,457.632
71.484,741.384
71.316,734.412
66.696,731.808
71.652,499.548
71.232,490.056
66.696,488.292
66.696,752.808
71.652,750.96
66.696,478.716
71.904,475.86
66.696,509.376
71.904,506.604
77.952,279.3
77.28,271.236
78.036,137.76
77.28,128.772
76.944,290.556
78.54,289.632
76.944,148.092
78.456,147
79.044,198.576
78.624,190.596
76.944,189.252
76.944,209.412
79.464,207.984
80.052,891.576
79.464,882.504
76.944,900.48
80.388,897.288
80.64,1099.896
80.472,1093.092
76.944,1090.656
80.808,599.34
80.472,591.36
76.944,589.344
76.944,1111.488
80.892,1109.808
76.944,610.176
81.228,608.076
81.228,364.812
80.976,356.076
76.944,354.144
76.944,375.06
81.396,372.708
81.732,468.384
81.312,459.06
76.944,457.296
81.648,741.132
81.228,734.16
76.944,731.724
81.816,499.128
81.396,489.804
76.944,488.04
75.18,752.136
81.816,743.4
76.944,478.38
82.152,475.608
76.944,509.04
82.152,506.436
87.696,278.796
87.276,270.984
87.78,137.34
87.276,128.52
87.192,290.136
88.284,289.464
87.192,147.672
88.2,146.916
88.872,198.072
88.536,190.176
87.192,189.084
87.192,209.076
89.376,207.816
90.048,890.988
89.376,880.236
87.192,879.228
80.388,880.404
87.192,899.976
90.384,897.12
90.72,1099.644
90.552,1093.008
87.192,1090.488
90.972,598.92
90.636,591.108
87.192,589.092
87.192,1111.32
90.972,1109.64
87.192,609.924
91.392,607.908
91.308,364.56
91.14,355.908
87.192,354.06
87.192,374.892
91.56,372.624
91.728,740.124
91.056,733.908
87.192,731.304
91.98,467.88
91.56,458.892
87.192,457.044
92.064,498.624
91.644,489.636
87.192,487.788
87.192,478.044
92.316,475.44
87.192,749.196
92.064,743.736
87.192,508.788
92.4,506.268
97.44,278.292
97.272,270.732
97.524,136.92
97.272,128.268
97.776,289.548
97.692,147.084
98.784,197.568
98.364,189.84
97.44,189
97.44,208.74
99.288,207.648
100.044,890.4
99.372,879.9
97.44,878.976
97.44,899.556
100.464,896.952
100.8,1099.308
100.632,1092.84
97.44,1090.404
97.44,1111.152
101.052,1109.556
101.052,598.416
100.716,590.94
97.44,588.84
97.44,609.588
101.472,607.656
101.472,364.308
101.304,355.824
97.44,353.892
101.724,739.032
101.136,733.572
97.44,730.716
97.44,374.724
101.724,372.54
102.144,467.376
101.724,458.64
97.44,456.792
102.312,498.204
101.892,489.468
97.44,487.536
97.44,748.104
102.144,743.568
97.44,477.708
102.564,475.272
97.44,508.536
102.648,506.016
107.268,277.704
106.848,270.9
107.268,136.5
107.352,128.016
104.664,289.296
107.604,284.34
107.688,146.916
108.612,197.148
108.024,189.168
107.688,208.404
109.116,207.564
110.04,889.728
109.452,879.564
107.688,878.64
107.688,899.052
110.46,896.784
110.88,1099.056
110.712,1092.672
107.688,1090.236
107.688,1110.984
111.132,1109.472
111.132,597.996
110.796,590.688
107.688,588.588
107.688,609.336
111.636,607.488
111.72,738.024
111.216,733.236
107.688,729.96
111.636,364.056
111.468,355.74
107.688,353.724
107.688,374.556
111.888,372.456
107.688,747.18
112.308,743.316
112.392,466.872
111.972,458.388
107.688,456.456
112.56,497.784
112.14,489.3
107.688,487.284
107.688,477.372
112.812,475.02
107.688,508.284
112.896,505.848
117.012,277.2
116.676,270.984
107.688,269.892
117.096,136.08
116.76,128.436
117.6,284.004
117.768,146.664
118.524,196.644
118.02,188.916
117.936,208.068
119.028,207.396
120.036,889.14
119.448,879.228
117.936,878.388
117.936,898.632
120.54,896.616
120.96,1098.804
120.792,1092.588
117.936,1090.068
117.936,1110.816
121.212,1109.388
121.296,597.492
120.96,590.52
117.936,588.336
117.936,609.084
121.716,607.32
121.8,737.016
120.792,727.524
121.8,363.804
121.548,355.572
117.936,353.64
117.936,374.388
122.052,372.372
117.936,746.424
122.388,743.064
122.64,466.368
122.22,458.22
117.936,456.204
122.724,497.28
122.388,489.048
117.936,487.032
117.936,477.12
123.06,474.852
117.936,507.948
123.144,505.68
126.756,276.696
126.42,270.984
117.936,269.304
126.84,135.66
126.504,128.436
117.936,127.26
127.092,282.996
127.764,146.412
128.436,196.14
128.1,188.664
128.604,207.48
130.032,888.552
129.444,878.892
128.184,878.136
128.184,898.212
130.536,896.448
131.04,1098.552
130.872,1092.42
128.184,1089.984
128.184,1110.648
131.292,1109.22
131.376,597.072
131.04,590.268
128.184,588.084
131.796,735.924
130.788,725.928
128.184,724.836
121.212,726.348
128.184,608.832
131.796,607.152
131.964,363.552
131.712,355.488
128.184,353.472
128.184,374.22
132.132,372.204
128.184,745.668
132.468,742.728
132.804,465.864
132.468,458.052
128.184,455.868
132.972,496.86
132.636,488.88
128.184,486.78
128.184,476.784
133.308,474.6
128.184,507.696
133.392,505.512
136.5,276.108
136.08,270.984
128.184,268.716
136.584,135.24
136.248,128.436
128.184,126.84
128.184,284.34
136.668,282.576
137.004,145.824
138.264,195.72
138.348,188.58
138.432,207.396
140.028,887.88
139.44,878.556
138.432,877.884
138.432,897.792
140.532,896.196
141.12,1098.216
140.952,1092.252
138.432,1089.816
135.66,1109.976
141.288,1103.004
141.456,596.568
141.204,590.1
138.432,587.832
141.792,734.916
140.868,725.424
138.432,724.248
138.432,608.496
141.96,606.9
142.128,363.3
141.876,355.32
138.432,353.304
138.432,374.136
142.296,372.12
138.432,744.996
142.548,742.308
143.052,465.276
142.716,457.8
138.432,455.532
143.22,496.356
142.884,488.712
138.432,486.444
138.432,476.532
143.472,474.432
138.432,507.444
143.64,505.344
146.244,275.604
145.992,265.02
141.12,264.264
146.328,134.82
146.076,128.352
138.432,126.42
138.432,284.424
146.496,282.156
138.432,146.58
146.748,145.488
148.344,207.312
148.092,195.804
148.512,188.496
150.024,887.292
149.1,877.884
148.764,897.372
150.612,896.028
151.2,1097.964
151.032,1092.084
148.764,1089.732
148.764,1106.196
151.368,1103.004
151.62,596.148
151.284,589.848
148.764,587.58
151.872,733.908
150.948,724.92
148.764,723.744
148.764,608.244
152.04,606.732
152.208,363.048
152.04,355.236
148.764,353.22
148.764,744.324
152.712,741.888
148.764,373.968
152.46,372.036
153.3,464.772
152.88,457.632
148.764,455.28
153.468,495.936
153.132,488.544
148.764,486.192
148.764,476.196
153.72,474.18
148.764,507.192
153.888,505.092
156.072,134.4
155.82,128.352
148.764,126
148.764,146.496
155.652,145.404
156.492,143.472
148.764,284.256
156.492,281.904
156.492,275.604
156.492,264.936
148.764,263.676
157.836,207.06
158.004,195.972
158.088,189.084
160.02,886.704
159.264,877.548
159.012,896.952
160.608,895.776
161.28,1097.712
161.112,1091.916
159.012,1089.564
159.012,1105.944
161.448,1103.004
161.7,595.644
161.448,589.68
159.012,587.328
161.868,732.816
161.028,724.416
159.012,723.156
156.156,607.488
161.868,600.432
159.012,743.652
162.792,741.468
162.372,362.796
162.204,355.068
159.012,353.052
159.012,373.8
162.624,371.952
163.464,464.268
163.128,457.38
159.012,454.944
163.716,495.516
163.38,488.376
159.012,485.94
159.012,475.944
163.968,473.928
159.012,506.94
164.136,504.924
165.816,133.98
165.48,128.268
159.012,125.58
165.984,138.852
159.012,284.256
166.74,281.904
166.74,275.604
166.74,264.936
159.012,263.676
159.012,207.732
167.664,206.976
167.832,196.056
167.916,189.336
159.012,187.992
170.016,886.032
169.344,877.212
169.26,896.532
170.604,895.524
171.36,1097.46
171.192,1091.748
169.26,1089.48
169.26,1105.692
171.528,1103.004
171.864,731.808
171.108,723.912
169.26,722.652
171.78,595.224
171.528,589.428
169.26,587.076
169.26,603.624
172.032,600.348
169.26,743.064
172.872,741.048
172.536,362.544
172.368,354.984
169.26,352.884
169.26,373.632
172.788,371.868
173.712,463.764
173.376,457.212
169.26,454.608
173.88,495.012
173.628,488.208
169.26,485.688
169.26,475.608
174.216,473.76
169.26,506.688
174.3,504.756
175.56,133.56
175.56,128.436
169.26,125.076
169.26,142.212
175.644,138.684
169.26,284.34
176.988,281.904
176.988,275.604
176.988,264.936
169.26,263.676
169.26,207.816
177.492,206.976
177.66,196.224
177.744,189.588
169.26,187.908
180.096,885.444
179.508,876.96
179.508,896.112
180.684,895.356
181.44,1097.124
181.272,1091.58
179.508,1089.396
179.508,1105.356
181.608,1103.004
181.944,730.8
181.188,723.408
179.508,722.064
181.86,594.72
181.692,589.26
179.508,586.824
179.508,603.204
182.112,600.264
179.508,742.392
182.952,740.628
182.7,362.292
182.532,354.9
179.508,352.8
179.508,373.464
182.952,371.7
183.96,463.26
183.624,457.044
179.508,454.272
184.128,494.592
183.876,488.04
179.508,485.352
177.24,474.684
184.128,466.704
177.576,505.764
184.296,497.448
179.508,142.212
185.472,138.516
185.556,133.812
185.724,128.436
179.508,124.992
179.508,284.34
187.236,281.904
187.236,275.604
187.236,264.936
179.508,263.676
179.508,207.984
187.32,206.976
187.488,196.308
187.572,189.756
179.508,187.824
190.092,884.856
189.672,876.624
190.26,895.44
191.52,1096.872
191.268,1088.892
189.756,1105.104
191.688,1102.92
191.94,729.708
191.268,722.904
189.756,721.56
192.024,594.3
191.604,585.9
189.756,602.868
192.276,600.18
189.756,741.804
193.032,740.208
192.864,361.956
192.696,354.732
189.756,352.632
189.756,373.296
193.116,371.616
194.124,462.756
193.872,456.876
189.756,453.936
194.376,494.172
194.124,487.872
189.756,485.1
189.756,471.492
194.376,466.704
189.756,502.908
194.544,497.448
189.756,142.464
195.468,138.516
195.552,134.064
195.72,128.52
189.756,125.16
189.756,284.34
197.484,281.904
197.484,275.604
197.484,264.936
189.756,263.676
189.756,208.152
197.232,206.976
197.316,196.476
197.4,189.924
189.756,187.74
200.088,884.184
199.836,876.288
200.34,895.104
201.6,1096.62
201.264,1085.448
200.004,1084.776
193.116,1085.448
201.936,728.7
201.348,722.4
200.004,720.972
200.004,1104.852
201.768,1102.92
202.104,593.796
201.6,582.876
200.004,582.036
193.116,582.876
200.004,602.448
202.356,600.012
197.232,740.796
202.524,733.824
203.028,361.704
202.776,354.648
200.004,352.548
200.004,373.128
203.28,371.532
204.372,462.252
204.12,456.708
200.004,453.6
204.624,493.668
204.372,487.704
200.004,484.764
200.004,471.072
204.624,466.62
200.004,502.404
204.792,497.448
200.004,142.632
205.464,138.516
205.548,134.316
205.716,128.604
200.004,125.328
200.004,208.236
207.06,206.976
207.144,196.56
207.228,190.092
200.004,187.74
200.004,284.34
207.732,281.904
207.732,275.604
207.732,264.936
200.004,263.676
210.084,883.596
209.916,875.952
210.504,894.768
211.68,1096.368
211.344,1085.28
210.252,1084.608
212.016,727.608
211.26,720.216
210.252,1104.6
211.848,1102.92
212.184,593.376
211.764,582.624
210.252,581.784
210.252,602.112
212.52,599.928
210.252,736.26
212.604,733.572
213.108,361.452
212.94,354.48
210.252,352.38
210.252,372.96
213.36,371.448
214.62,461.748
214.368,456.624
210.252,453.264
214.872,493.248
214.62,487.62
210.252,484.428
210.252,470.652
214.788,466.536
210.252,501.984
215.04,497.448
210.252,142.884
215.46,138.6
215.628,134.568
215.712,128.688
210.252,125.496
210.252,208.404
216.888,206.976
217.056,196.728
217.14,190.26
210.252,187.656
210.252,284.34
217.98,281.904
217.98,275.604
217.98,264.936
210.252,263.676
220.08,883.008
219.66,876.204
220.668,894.432
221.76,1096.032
221.004,1084.776
222.012,726.6
220.668,715.512
213.36,715.932
220.5,1104.432
221.928,1102.836
222.348,592.872
221.844,582.372
220.5,581.616
220.5,735.504
222.684,733.236
220.5,601.776
222.6,599.76
223.272,361.2
223.104,354.396
220.5,352.212
220.5,372.876
223.524,371.364
224.784,461.244
224.532,456.456
220.5,452.844
225.036,492.828
224.868,487.452
220.5,484.176
220.5,470.232
225.036,466.452
220.5,501.648
225.288,497.364
220.5,143.136
225.456,138.6
225.624,134.82
225.708,128.772
220.5,125.664
220.5,208.488
226.716,206.976
226.884,196.812
226.968,190.344
220.5,187.656
220.5,284.34
228.228,281.904
228.228,275.604
228.228,264.936
220.5,263.676
230.076,882.336
229.656,876.036
220.5,875.112
227.556,894.264
230.496,889.308
232.092,725.592
230.832,715.008
231.84,1095.78
231.168,1084.692
230.748,1104.18
232.008,1102.836
232.428,592.452
231.924,582.12
230.748,581.364
230.748,734.748
232.848,732.816
230.748,601.44
232.764,599.676
233.436,360.948
233.268,354.228
230.748,352.128
230.748,372.708
233.688,371.196
235.032,460.74
234.78,456.372
230.748,452.424
235.284,492.324
235.032,487.368
230.748,483.84
230.748,469.812
235.284,466.284
230.748,501.228
235.536,497.28
230.748,143.388
235.536,138.6
235.62,134.988
235.704,128.856
230.748,125.832
230.748,208.572
236.544,207.06
236.712,196.896
236.796,190.428
230.748,187.74
230.748,284.34
238.476,281.904
238.476,275.604
238.476,264.936
230.748,263.676
240.072,881.748
239.736,875.952
230.748,874.608
240.744,888.72
242.088,724.5
240.996,714.42
241.92,1095.528
241.332,1084.524
240.996,1103.928
242.088,1102.752
242.508,592.032
242.088,581.784
240.996,581.196
240.996,734.076
242.928,732.48
240.996,601.104
242.844,599.508
243.6,360.696
243.432,354.144
240.996,351.96
240.996,372.54
243.852,371.112
245.28,460.236
244.608,449.652
245.532,491.904
245.28,487.284
240.996,483.504
240.996,469.476
245.532,466.116
243.768,145.992
245.364,145.404
245.616,135.24
240.996,500.892
245.784,497.112
245.784,128.94
240.996,126
238.476,207.732
246.54,200.256
246.54,197.064
246.624,190.512
240.996,187.74
240.996,284.34
248.724,281.904
248.724,275.604
248.724,264.936
240.996,263.676
250.068,881.16
249.396,870.156
244.104,869.736
250.908,888.384
252.084,723.492
251.244,713.916
252,1095.276
251.496,1084.44
251.328,1103.676
252.168,1102.752
251.328,733.404
253.008,732.06
252.672,591.528
251.748,581.28
251.328,600.852
253.008,599.34
253.764,360.444
253.596,353.976
251.328,351.876
251.328,372.372
254.016,371.028
255.444,459.732
254.94,449.484
251.328,447.972
255.78,491.4
255.528,487.2
251.328,483.084
251.328,147.168
255.36,145.572
255.612,135.492
251.328,469.14
255.78,465.948
255.78,129.024
251.328,126.168
251.328,500.556
256.032,497.028
251.328,205.548
256.368,200.256
256.368,197.148
256.452,190.596
251.328,187.824
251.328,284.34
258.972,281.904
258.972,275.604
258.972,264.936
251.328,263.676
260.064,880.488
259.392,869.904
251.328,869.148
260.484,887.628
262.164,722.484
261.408,713.412
262.08,1094.94
261.66,1084.272
261.912,1103.088
261.576,732.816
263.088,731.64
262.752,591.108
261.912,581.028
261.576,600.516
263.088,599.172
263.928,360.192
263.76,353.808
261.576,351.708
261.576,372.204
264.18,370.944
265.692,459.228
265.188,449.232
261.576,447.72
261.576,147.252
265.356,145.656
265.608,135.744
265.776,129.024
261.576,126.336
265.944,490.98
265.776,487.116
261.576,482.748
261.576,468.72
266.028,465.78
261.576,500.22
266.28,496.86
263.76,207.984
266.112,207.144
266.196,197.316
266.28,190.596
261.576,187.908
261.576,284.34
269.304,281.904
269.304,275.604
269.304,264.936
261.576,263.676
270.06,879.9
269.472,869.652
261.576,868.728
261.576,888.636
270.564,887.208
272.16,721.392
271.656,712.992
272.16,1094.688
272.16,1084.356
271.824,1103.256
271.824,732.144
272.832,731.388
272.832,590.604
272.076,580.776
271.824,600.18
273.252,599.004
274.008,359.94
273.84,353.724
271.824,351.624
271.824,372.036
274.344,370.86
271.824,147.336
275.352,145.824
275.604,135.996
275.856,458.724
275.436,448.98
271.824,447.468
275.772,129.108
271.824,126.504
276.192,490.56
275.268,480.144
271.824,468.384
276.276,465.612
271.824,208.908
275.94,207.228
276.108,197.4
276.192,190.68
271.824,187.992
271.824,499.884
276.444,496.776
271.824,284.34
279.552,281.904
279.552,275.604
279.552,264.936
271.824,263.676
280.056,879.312
280.056,869.484
271.824,868.308
271.824,888.384
280.14,886.956
281.652,1103.508
282.072,1095.78
282.24,721.056
281.988,712.656
282.324,731.472
283.332,1085.028
282.072,1084.188
282.996,590.184
282.324,580.608
282.072,599.928
283.332,598.836
284.172,359.688
284.004,353.556
282.072,351.456
282.072,371.868
284.508,370.692
282.072,147.504
285.348,145.992
285.6,136.248
285.768,129.192
282.072,126.672
286.104,458.22
285.684,448.812
282.072,447.132
282.072,208.908
285.768,207.312
285.936,197.568
286.02,190.68
282.072,188.076
282.072,468.132
286.44,465.444
286.44,490.056
286.02,480.06
282.072,478.548
282.072,499.632
286.692,496.608
282.072,284.34
289.8,281.904
289.8,275.604
289.8,264.936
282.072,263.676
282.072,888.552
289.716,886.704
290.052,879.816
290.556,869.484
282.072,868.308
291.312,1103.34
291.984,1096.872
292.236,720.72
292.152,712.488
292.488,731.304
292.656,1090.572
289.464,1084.944
293.076,589.68
292.488,580.356
292.32,599.592
293.496,598.668
294.336,359.436
294.168,353.472
292.32,351.372
289.296,371.364
294.504,364.728
292.32,147.588
295.344,146.076
295.596,136.5
295.764,129.276
292.32,126.924
292.32,208.992
295.596,207.48
295.764,197.652
295.848,190.596
292.32,188.244
296.352,457.632
295.848,448.56
292.32,446.88
292.32,467.796
296.688,465.276
296.688,489.636
296.268,479.892
292.32,478.296
292.32,499.296
296.94,496.44
292.32,888.972
299.628,886.788
299.964,880.32
292.32,284.34
300.048,281.904
300.048,275.604
300.048,264.936
292.32,263.676
300.468,869.82
292.32,868.56
292.32,1104.768
301.308,1103.676
301.896,1097.88
302.316,720.468
302.316,712.32
302.652,1090.824
302.652,731.136
303.156,589.26
302.652,580.104
302.568,599.256
303.576,598.5
304.5,359.184
304.332,353.304
302.568,351.204
302.568,367.248
304.668,364.644
302.568,147.672
305.34,146.244
305.592,136.752
302.568,208.992
305.508,207.564
305.592,197.82
305.76,129.276
302.568,127.092
305.676,190.596
302.568,188.412
306.516,457.128
306.264,448.476
302.568,446.628
302.568,467.46
306.684,465.192
306.936,489.216
306.516,479.724
302.568,478.044
302.568,499.044
307.188,496.272
302.568,889.392
309.54,886.956
309.876,880.824
310.296,871.752
309.54,869.988
302.568,868.812
302.568,284.34
310.296,281.904
310.296,275.604
310.296,264.936
302.568,263.676
305.424,1109.976
310.716,1109.556
311.808,1098.972
312.396,720.132
312.48,712.152
312.732,1091.412
312.816,730.968
313.236,588.756
312.816,579.852
313.236,598.668
314.664,358.932
314.496,353.136
312.816,351.12
312.816,366.996
314.748,364.644
312.816,208.992
315.336,207.648
315.42,197.904
312.816,147.756
315.336,146.412
315.588,137.004
315.504,190.596
312.816,188.58
315.756,129.36
312.816,127.26
312.816,467.292
316.68,465.108
316.596,457.128
316.68,448.308
312.816,446.376
317.1,488.712
316.932,479.556
312.816,477.792
312.816,498.708
317.268,496.272
312.816,889.812
319.452,887.04
319.788,881.328
320.04,876.54
312.816,284.34
320.544,281.904
320.544,275.604
320.544,264.936
312.816,263.676
312.816,1110.816
320.712,1110.06
321.72,1100.064
322.812,1091.916
322.392,719.796
322.224,712.488
322.896,730.8
323.4,588.336
323.064,579.6
323.484,598.416
324.828,358.68
324.576,350.616
323.064,366.828
324.912,364.56
323.064,208.992
325.164,207.816
325.248,198.072
325.332,190.512
323.064,188.748
323.064,147.924
325.332,146.58
325.584,137.256
325.752,129.36
323.064,127.512
323.064,467.208
326.676,465.108
326.676,457.128
326.676,448.308
323.064,446.46
323.064,498.624
327.18,496.188
327.264,488.88
327.432,479.556
323.064,477.624
323.064,890.232
329.448,887.124
329.7,881.832
329.952,876.792
323.064,873.264
323.064,284.34
330.792,281.904
330.792,275.604
330.792,264.936
323.064,263.676
323.064,1111.488
330.708,1110.48
331.716,1101.156
332.976,1092.504
332.472,719.46
332.22,712.404
323.064,711.48
333.06,730.632
333.48,587.832
333.228,579.432
333.648,598.248
334.908,358.428
334.656,347.088
333.312,346.416
326.508,347.088
333.312,366.576
335.076,364.56
333.312,208.992
335.16,207.9
335.16,198.156
335.076,190.344
333.312,188.916
333.312,148.008
335.412,146.748
335.58,137.508
335.832,129.444
333.312,127.68
333.312,467.208
336.756,465.192
336.756,457.128
336.756,448.308
333.312,446.46
333.312,498.624
337.344,496.272
337.344,488.964
337.512,479.64
333.312,477.792
333.312,890.652
339.36,887.208
339.612,882.336
339.864,876.96
333.312,873.6
333.312,284.34
341.04,281.904
341.04,275.604
341.04,264.936
333.312,263.676
333.312,1112.16
340.704,1110.9
341.628,1102.164
342.552,1093.428
342.552,719.124
342.3,712.404
333.312,711.228
343.224,730.464
343.56,587.412
343.56,579.348
343.644,598.08
345.072,358.092
344.82,346.92
343.56,346.332
344.988,197.904
344.82,190.092
343.56,189.084
343.56,366.324
345.24,364.476
343.56,208.908
345.24,207.9
343.56,148.008
345.408,146.916
345.576,137.76
345.828,129.528
343.56,127.932
343.56,467.208
346.836,465.192
346.836,457.128
346.836,448.308
343.56,446.544
343.56,498.708
347.424,496.356
347.508,489.048
347.592,479.64
343.56,477.792
343.56,891.072
349.272,887.292
349.524,882.84
349.86,877.212
343.56,873.936
343.56,284.34
351.288,281.904
351.288,275.604
351.288,264.936
343.56,263.676
343.56,1112.832
350.616,1111.32
351.54,1103.256
352.548,1094.016
343.56,1092.672
352.548,718.788
352.38,712.32
343.56,710.976
353.388,730.296
353.64,598.08
353.64,587.58
353.808,579.264
354.9,197.736
354.312,189.504
353.892,208.656
355.152,207.9
355.236,357.84
354.984,346.836
353.892,346.164
353.892,366.156
355.404,364.476
353.892,148.092
355.404,147.084
355.572,138.012
355.824,129.528
353.892,128.1
353.892,467.124
356.916,465.192
356.916,457.128
356.916,448.224
353.892,446.544
353.892,498.792
357.588,496.356
357.672,489.216
357.756,479.64
353.892,477.876
353.892,891.576
359.268,887.292
359.436,883.344
359.772,877.38
353.892,874.188
353.892,1113.504
360.612,1111.74
361.452,1104.348
353.892,284.34
361.536,281.904
361.536,275.604
361.536,264.936
353.892,263.676
362.544,1094.604
353.892,1093.176
362.628,718.452
362.46,712.32
353.892,710.64
360.78,730.044
362.88,726.18
363.804,598.164
363.72,587.748
363.972,579.348
364.812,197.484
364.392,189.336
364.56,208.152
365.4,357.588
364.644,346.332
364.14,365.988
365.568,364.392
364.14,148.176
365.4,147.336
